Date,Tavg,Sunrise,Sunset,SnowFall,PrecipTotal,ResultDir,AvgSpeed,RH
2008-08-06,76.0,4.833333333333333,19.1,0.0,0.005,29.5,7.5,55.55555555555556
2008-08-07,72.5,4.85,19.066666666666666,0.0,0.005,34.5,9.25,55.55555555555556
2008-08-08,71.0,4.866666666666667,19.05,0.0,0.0,1.5,7.050000000000001,52.77777777777778
2008-08-09,70.5,4.883333333333333,19.033333333333335,0.0,0.001,29.5,9.3,65.27777777777777
2008-08-10,67.0,4.9,19.0,0.0,0.0,2.0,9.45,59.72222222222222
2008-08-11,68.0,4.916666666666667,18.983333333333334,0.0,0.0,5.0,6.199999999999999,69.44444444444444
2008-08-12,69.5,4.933333333333334,18.966666666666665,0.0,0.0,10.0,3.9,65.27777777777777
2008-08-13,72.5,4.95,18.933333333333334,0.0,0.0305,7.5,4.9,62.5
2008-08-14,71.5,4.966666666666667,18.916666666666668,0.0,0.0005,3.0,8.15,68.05555555555556
2008-08-15,70.0,4.983333333333333,18.9,0.0,0.0,3.5,8.5,56.94444444444444
2008-08-16,71.0,5.0,18.866666666666667,0.0,0.0,29.0,6.45,50.0
2008-08-17,74.0,5.016666666666667,18.85,0.0,0.0,25.5,8.4,59.72222222222222
2008-08-18,75.0,5.033333333333333,18.816666666666666,0.0,0.0,26.5,7.2,51.38888888888889
2008-08-19,74.0,5.05,18.8,0.0,0.0,4.5,6.35,72.22222222222223
2008-08-20,73.5,5.066666666666666,18.766666666666666,0.0,0.0,9.5,7.550000000000001,61.111111111111114
2008-08-21,75.5,5.083333333333333,18.75,0.0,0.001,14.5,8.05,58.333333333333336
2008-08-22,79.0,5.1,18.716666666666665,0.0,0.0455,19.0,12.15,70.83333333333334
2008-08-23,79.0,5.133333333333334,18.7,0.0,0.0,24.5,9.5,66.66666666666667
2008-08-24,71.0,5.15,18.666666666666668,0.0,0.0,3.0,9.85,61.111111111111114
2008-08-25,69.5,5.166666666666667,18.65,0.0,0.0,5.0,12.25,59.72222222222222
2008-08-26,68.5,5.183333333333334,18.616666666666667,0.0,0.0,7.0,8.95,61.111111111111114
2008-08-27,71.5,5.2,18.583333333333332,0.0,0.0,8.0,5.300000000000001,58.333333333333336
2008-08-28,73.0,5.216666666666667,18.566666666666666,0.0,0.04,19.0,6.6,76.38888888888889
2008-08-29,75.5,5.233333333333333,18.533333333333335,0.0,0.0205,18.5,6.3,55.55555555555556
2008-08-30,73.0,5.25,18.516666666666666,0.0,0.0,23.5,3.5,50.0
2008-08-31,76.0,5.266666666666667,18.483333333333334,0.0,0.0,12.5,5.300000000000001,45.833333333333336
2008-09-01,77.0,5.283333333333333,18.45,0.0,0.0,13.0,7.800000000000001,36.111111111111114
2008-09-02,81.0,5.3,18.433333333333334,0.0,0.0005,19.0,4.45,44.44444444444444
2008-09-03,72.5,5.316666666666666,18.4,0.0,0.01,1.0,11.25,68.05555555555556
2008-09-04,65.0,5.333333333333333,18.366666666666667,0.0,2.79,3.0,12.3,91.66666666666667
2008-09-05,63.5,5.35,18.35,0.0,0.005,33.0,5.800000000000001,81.94444444444444
2008-09-06,64.5,5.366666666666666,18.316666666666666,0.0,0.0055,27.5,5.4,70.83333333333334
2008-09-07,65.5,5.383333333333334,18.283333333333335,0.0,0.005,26.0,7.0,61.111111111111114
2008-09-08,61.0,5.4,18.25,0.0,1.12,33.5,6.550000000000001,77.77777777777777
2008-09-09,59.0,5.416666666666667,18.233333333333334,0.0,0.005,36.0,6.15,62.5
2008-09-10,60.5,5.433333333333334,18.2,0.0,0.0,14.0,5.0,63.88888888888889
2008-09-11,67.5,5.45,18.166666666666668,0.0,0.0005,18.0,9.600000000000001,70.83333333333334
2008-09-12,71.0,5.466666666666667,18.15,0.0,0.495,22.5,6.949999999999999,90.27777777777777
2008-09-13,72.5,5.483333333333333,18.116666666666667,0.0,4.8549999999999995,21.5,9.399999999999999,93.05555555555556
2008-09-14,65.0,5.5,18.083333333333332,0.0,1.595,31.5,10.0,90.27777777777777
2008-09-15,59.0,5.516666666666667,18.05,0.0,0.0055,33.5,6.199999999999999,80.55555555555556
2008-09-16,60.5,5.533333333333333,18.0,0.0,0.0,23.5,6.0,70.83333333333334
2008-09-17,70.5,5.55,17.966666666666665,0.0,0.0,28.5,7.55,59.72222222222222
2008-09-18,66.5,5.583333333333333,17.933333333333334,0.0,0.0,9.0,7.550000000000001,69.44444444444444
2008-09-19,67.5,5.6,17.916666666666668,0.0,0.0,18.5,6.4,61.111111111111114
2008-09-20,70.0,5.616666666666667,17.883333333333333,0.0,0.0,14.0,3.0,62.5
2008-09-21,69.5,5.633333333333333,17.85,0.0,0.0,7.0,3.9000000000000004,76.38888888888889
2008-09-22,72.0,5.65,17.816666666666666,0.0,0.0,11.5,7.65,63.88888888888889
2008-09-23,72.0,5.666666666666667,17.8,0.0,0.0,15.0,7.65,56.94444444444444
2008-09-24,71.0,5.683333333333334,17.766666666666666,0.0,0.1,22.0,4.75,63.88888888888889
2008-09-25,71.0,5.7,17.733333333333334,0.0,0.0,4.0,6.75,72.22222222222223
2008-09-26,69.0,5.716666666666667,17.7,0.0,0.0,6.0,4.449999999999999,59.72222222222222
2008-09-27,67.5,5.733333333333333,17.683333333333334,0.0,0.0,5.0,2.9000000000000004,62.5
2008-09-28,64.0,5.75,17.65,0.0,0.0,4.0,7.6,80.55555555555556
2008-09-29,60.0,5.766666666666667,17.616666666666667,0.0,0.46499999999999997,33.0,4.6,88.88888888888889
2008-09-30,54.5,5.783333333333333,17.583333333333332,0.0,0.005,31.0,10.5,72.22222222222223
2008-10-01,54.0,5.8,17.566666666666666,0.0,0.0,33.0,11.05,62.5
2008-10-02,52.5,5.816666666666666,17.533333333333335,0.0,0.0,28.0,9.649999999999999,65.27777777777777
2008-10-03,53.0,5.833333333333333,17.5,0.0,0.01,4.5,8.0,70.83333333333334
2008-10-04,50.5,5.866666666666667,17.483333333333334,0.0,0.0,11.0,4.35,66.66666666666667
2008-10-05,52.5,5.883333333333333,17.45,0.0,0.045,11.0,6.9,70.83333333333334
2008-10-06,62.5,5.9,17.416666666666668,0.0,0.0,11.5,9.899999999999999,55.55555555555556
2008-10-07,60.5,5.916666666666667,17.4,0.0,0.8300000000000001,13.5,11.100000000000001,76.38888888888889
2008-10-08,57.5,5.933333333333334,17.366666666666667,0.0,0.24,26.0,8.2,83.33333333333334
2008-10-09,58.5,5.95,17.333333333333332,0.0,0.0,29.0,5.3,44.44444444444444
2008-10-10,58.5,5.966666666666667,17.316666666666666,0.0,0.0,11.0,6.4,52.77777777777778
2008-10-11,66.5,5.983333333333333,17.283333333333335,0.0,0.0,14.0,5.0,54.16666666666667
2008-10-12,72.5,6.0,17.25,0.0,0.0,15.5,5.699999999999999,51.38888888888889
2008-10-13,70.5,6.033333333333333,17.233333333333334,0.0,0.0,20.0,8.399999999999999,63.88888888888889
2008-10-14,62.0,6.05,17.2,0.0,0.001,32.0,7.0,47.22222222222222
2008-10-15,56.0,6.066666666666666,17.183333333333334,0.0,0.27,32.0,6.55,84.72222222222223
2008-10-16,51.5,6.083333333333333,17.15,0.0,0.0,35.0,7.75,63.88888888888889
2008-10-17,50.0,6.1,17.116666666666667,0.0,0.0005,36.0,7.2,70.83333333333334
2008-10-18,52.5,6.116666666666666,17.1,0.0,0.095,7.0,5.699999999999999,66.66666666666667
2008-10-19,52.0,6.133333333333334,17.066666666666666,0.0,0.0,19.0,11.65,58.333333333333336
2008-10-20,49.5,6.166666666666667,17.05,0.0,0.245,31.0,7.5,80.55555555555556
2008-10-21,47.0,6.183333333333334,17.016666666666666,0.0,0.0,2.5,8.95,69.44444444444444
2008-10-22,45.5,6.2,17.0,0.0,0.0,12.0,12.85,55.55555555555556
2008-10-23,50.0,6.216666666666667,16.966666666666665,0.0,0.125,12.0,11.3,58.333333333333336
2008-10-24,50.0,6.233333333333333,16.95,0.0,0.475,19.5,6.5,83.33333333333334
2008-10-25,48.0,6.266666666666667,16.933333333333334,0.0,0.001,22.5,12.75,79.16666666666667
2008-10-26,46.5,6.283333333333333,16.9,0.001,0.0055,27.0,18.1,62.5
2008-10-27,40.5,6.3,16.883333333333333,0.001,0.001,31.0,14.15,63.88888888888889
2008-10-28,38.5,6.316666666666666,16.85,0.0,0.0,30.0,10.600000000000001,56.94444444444444
2008-10-29,42.0,6.333333333333333,16.833333333333332,0.0,0.0,30.5,6.15,51.38888888888889
2008-10-30,48.0,6.366666666666666,16.816666666666666,0.0,0.0,19.0,9.9,54.16666666666667
2008-10-31,59.5,6.383333333333334,16.783333333333335,0.0,0.0,22.0,7.65,62.5
2009-05-01,54.0,4.8,18.816666666666666,0.0,0.03,29.0,8.55,63.88888888888889
2009-05-02,55.0,4.783333333333333,18.833333333333332,0.0,0.0,26.5,9.35,40.27777777777778
2009-05-03,57.5,4.766666666666667,18.85,0.0,0.0,26.0,4.85,36.111111111111114
2009-05-04,58.5,4.733333333333333,18.866666666666667,0.0,0.0,9.0,8.0,34.72222222222223
2009-05-05,61.0,4.716666666666667,18.883333333333333,0.0,0.0,12.5,5.95,43.05555555555556
2009-05-06,64.5,4.7,18.916666666666668,0.0,0.765,19.0,7.65,62.5
2009-05-07,67.0,4.683333333333334,18.933333333333334,0.0,0.11,24.5,9.75,59.72222222222222
2009-05-08,65.5,4.65,18.95,0.0,0.015,20.5,6.05,68.05555555555556
2009-05-09,55.0,4.633333333333333,18.966666666666665,0.0,0.0005,28.5,11.55,69.44444444444444
2009-05-10,54.5,4.616666666666667,18.983333333333334,0.0,0.01,30.0,8.7,58.333333333333336
2009-05-11,50.5,4.6,19.0,0.0,0.0,7.5,4.55,55.55555555555556
2009-05-12,56.5,4.583333333333333,19.016666666666666,0.0,0.0,16.0,9.55,34.72222222222223
2009-05-13,62.5,4.566666666666666,19.033333333333335,0.0,0.79,18.5,15.6,84.72222222222223
2009-05-14,61.5,4.55,19.05,0.0,0.0005,27.0,11.0,51.38888888888889
2009-05-15,58.0,4.533333333333333,19.066666666666666,0.0,0.5449999999999999,15.5,7.300000000000001,81.94444444444444
2009-05-16,54.5,4.516666666666667,19.083333333333332,0.0,0.02,29.5,12.45,61.111111111111114
2009-05-17,50.5,4.5,19.1,0.0,0.0,21.0,6.35,36.111111111111114
2009-05-18,54.5,4.483333333333333,19.116666666666667,0.0,0.001,19.0,9.7,36.111111111111114
2009-05-19,66.5,4.466666666666667,19.133333333333333,0.0,0.0,21.0,13.100000000000001,36.111111111111114
2009-05-20,73.0,4.45,19.15,0.0,0.0005,20.0,13.35,18.055555555555557
2009-05-21,72.5,4.433333333333334,19.166666666666668,0.0,0.0,24.0,11.850000000000001,33.33333333333334
2009-05-22,62.0,4.416666666666667,19.183333333333334,0.0,0.0,3.5,10.649999999999999,56.94444444444444
2009-05-23,66.0,4.416666666666667,19.2,0.0,0.0005,7.5,5.6,56.94444444444444
2009-05-24,63.0,4.4,19.216666666666665,0.0,0.0,3.5,10.9,54.16666666666667
2009-05-25,60.5,4.383333333333334,19.233333333333334,0.0,0.06,6.0,10.15,55.55555555555556
2009-05-26,65.0,4.366666666666666,19.25,0.0,1.555,5.5,7.3,65.27777777777777
2009-05-27,65.5,4.366666666666666,19.266666666666666,0.0,0.0105,24.0,7.75,81.94444444444444
2009-05-28,59.0,4.35,19.266666666666666,0.0,0.0,29.5,8.2,77.77777777777777
2009-05-29,64.0,4.35,19.283333333333335,0.0,0.0005,31.5,6.85,58.333333333333336
2009-05-30,65.5,4.333333333333333,19.3,0.0,0.001,28.0,6.699999999999999,45.833333333333336
2009-05-31,60.0,4.333333333333333,19.316666666666666,0.0,0.0,9.5,5.449999999999999,50.0
2009-06-01,65.5,4.316666666666666,19.333333333333332,0.0,0.635,34.0,10.55,66.66666666666667
2009-06-02,55.0,4.316666666666666,19.333333333333332,0.0,0.09,3.0,8.6,76.38888888888889
2009-06-03,53.0,4.3,19.35,0.0,0.0,3.0,11.05,62.5
2009-06-04,56.5,4.3,19.366666666666667,0.0,0.0,4.5,6.15,47.22222222222222
2009-06-05,63.0,4.283333333333333,19.383333333333333,0.0,0.0,25.5,6.95,45.833333333333336
2009-06-06,59.0,4.283333333333333,19.383333333333333,0.0,0.0105,4.0,7.45,65.27777777777777
2009-06-07,64.0,4.283333333333333,19.4,0.0,0.0205,9.5,7.300000000000001,70.83333333333334
2009-06-08,67.5,4.283333333333333,19.416666666666668,0.0,0.375,24.5,9.6,80.55555555555556
2009-06-09,61.5,4.266666666666667,19.416666666666668,0.0,0.001,7.0,7.1,76.38888888888889
2009-06-10,61.0,4.266666666666667,19.433333333333334,0.0,0.025,4.5,8.95,68.05555555555556
2009-06-11,58.0,4.266666666666667,19.433333333333334,0.0,0.575,2.0,9.65,83.33333333333334
2009-06-12,61.5,4.266666666666667,19.45,0.0,0.001,6.5,6.25,65.27777777777777
2009-06-13,61.0,4.266666666666667,19.45,0.0,0.32,4.5,7.15,73.61111111111111
2009-06-14,64.5,4.266666666666667,19.466666666666665,0.0,0.0,4.5,5.25,56.94444444444444
2009-06-15,68.0,4.266666666666667,19.466666666666665,0.0,0.0,9.0,7.050000000000001,47.22222222222222
2009-06-16,66.5,4.266666666666667,19.483333333333334,0.0,1.15,10.5,11.25,70.83333333333334
2009-06-17,67.0,4.266666666666667,19.483333333333334,0.0,0.0,35.0,6.45,79.16666666666667
2009-06-18,71.5,4.266666666666667,19.483333333333334,0.0,0.11499999999999999,16.5,6.85,77.77777777777777
2009-06-19,76.5,4.266666666666667,19.5,0.0,2.42,18.0,11.05,75.0
2009-06-20,78.5,4.266666666666667,19.5,0.0,0.0,28.5,8.6,62.5
2009-06-21,78.0,4.266666666666667,19.5,0.0,0.0055,8.0,3.7,59.72222222222222
2009-06-22,79.5,4.283333333333333,19.516666666666666,0.0,0.075,11.5,6.4,65.27777777777777
2009-06-23,83.5,4.283333333333333,19.516666666666666,0.0,0.0,13.5,4.0,58.333333333333336
2009-06-24,84.0,4.283333333333333,19.516666666666666,0.0,0.41000000000000003,22.5,5.05,55.55555555555556
2009-06-25,85.0,4.283333333333333,19.516666666666666,0.0,0.0005,29.0,4.75,54.16666666666667
2009-06-26,78.5,4.3,19.516666666666666,0.0,0.0,4.0,8.1,50.0
2009-06-27,77.5,4.3,19.516666666666666,0.0,0.175,21.5,6.9,52.77777777777778
2009-06-28,75.5,4.316666666666666,19.516666666666666,0.0,0.0,29.0,14.1,37.5
2009-06-29,71.0,4.316666666666666,19.516666666666666,0.0,0.0,30.0,13.399999999999999,52.77777777777778
2009-06-30,64.0,4.316666666666666,19.516666666666666,0.0,0.0,30.0,8.7,69.44444444444444
2009-07-01,61.0,4.333333333333333,19.516666666666666,0.0,0.0105,31.5,8.05,77.77777777777777
2009-07-02,66.5,4.333333333333333,19.516666666666666,0.0,0.0,31.0,8.2,66.66666666666667
2009-07-03,71.0,4.35,19.516666666666666,0.0,0.0,18.0,6.15,58.333333333333336
2009-07-04,65.0,4.366666666666666,19.5,0.0,0.16,13.5,4.25,80.55555555555556
2009-07-05,70.5,4.366666666666666,19.5,0.0,0.04,35.0,2.5,66.66666666666667
2009-07-06,73.5,4.383333333333334,19.5,0.0,0.0,30.5,6.65,45.833333333333336
2009-07-07,69.5,4.383333333333334,19.5,0.0,0.0005,7.0,7.25,58.333333333333336
2009-07-08,64.0,4.4,19.483333333333334,0.0,0.115,7.0,7.2,76.38888888888889
2009-07-09,70.5,4.416666666666667,19.483333333333334,0.0,0.0,10.5,7.1,63.88888888888889
2009-07-10,74.5,4.416666666666667,19.483333333333334,0.0,0.1,21.0,4.75,72.22222222222223
2009-07-11,75.5,4.433333333333334,19.466666666666665,0.0,0.685,30.0,7.3,55.55555555555556
2009-07-12,70.5,4.45,19.466666666666665,0.0,0.0,31.0,5.45,44.44444444444444
2009-07-13,71.0,4.466666666666667,19.45,0.0,0.0,7.0,6.6,33.33333333333334
2009-07-14,69.5,4.466666666666667,19.45,0.0,0.0,16.0,7.6,45.833333333333336
2009-07-15,76.0,4.483333333333333,19.433333333333334,0.0,0.5,24.5,13.100000000000001,61.111111111111114
2009-07-16,73.0,4.5,19.416666666666668,0.0,0.0855,28.0,10.55,54.16666666666667
2009-07-17,64.0,4.516666666666667,19.416666666666668,0.0,0.0005,29.5,10.600000000000001,65.27777777777777
2009-07-18,65.5,4.533333333333333,19.4,0.0,0.0,31.5,7.6499999999999995,62.5
2009-07-19,65.5,4.55,19.383333333333333,0.0,0.0,20.0,4.3,63.88888888888889
2009-07-20,67.0,4.55,19.383333333333333,0.0,0.0,9.5,6.0,68.05555555555556
2009-07-21,71.0,4.566666666666666,19.366666666666667,0.0,0.02,13.5,6.05,59.72222222222222
2009-07-22,72.0,4.583333333333333,19.35,0.0,0.0005,7.0,5.45,66.66666666666667
2009-07-23,71.5,4.6,19.333333333333332,0.0,0.05,16.5,5.5,65.27777777777777
2009-07-24,72.5,4.616666666666667,19.316666666666666,0.0,0.165,23.0,9.7,63.88888888888889
2009-07-25,74.0,4.633333333333333,19.3,0.0,0.0005,27.5,11.3,56.94444444444444
2009-07-26,73.0,4.65,19.3,0.0,0.0005,29.0,9.0,59.72222222222222
2009-07-27,74.5,4.666666666666667,19.283333333333335,0.0,0.025,23.0,9.85,62.5
2009-07-28,76.0,4.683333333333334,19.266666666666666,0.0,0.01,28.0,7.85,58.333333333333336
2009-07-29,72.5,4.7,19.25,0.0,0.0,19.0,7.1,41.66666666666667
2009-07-30,71.0,4.716666666666667,19.233333333333334,0.0,0.001,23.5,5.9,61.111111111111114
2009-07-31,71.0,4.733333333333333,19.216666666666665,0.0,0.0,26.5,7.0,54.16666666666667
2009-08-01,68.5,4.75,19.183333333333334,0.0,0.0055,22.5,10.95,73.61111111111111
2009-08-02,68.5,4.766666666666667,19.166666666666668,0.0,0.0,25.5,9.0,52.77777777777778
2009-08-03,76.5,4.783333333333333,19.15,0.0,0.065,21.0,11.850000000000001,55.55555555555556
2009-08-04,77.0,4.8,19.133333333333333,0.0,0.0,3.5,6.0,58.333333333333336
2009-08-05,71.5,4.816666666666666,19.116666666666667,0.0,0.0,6.0,4.9,54.16666666666667
2009-08-06,71.5,4.833333333333333,19.1,0.0,0.0,7.5,5.45,43.05555555555556
2009-08-07,70.0,4.85,19.066666666666666,0.0,0.28,15.0,7.5,69.44444444444444
2009-08-08,79.0,4.866666666666667,19.05,0.0,0.05,21.0,13.2,75.0
2009-08-09,84.5,4.883333333333333,19.033333333333335,0.0,0.09999999999999999,23.0,12.600000000000001,63.88888888888889
2009-08-10,78.5,4.9,19.0,0.0,0.0,26.0,8.05,63.88888888888889
2009-08-11,72.5,4.916666666666667,18.983333333333334,0.0,0.0,2.0,8.35,69.44444444444444
2009-08-12,72.5,4.933333333333334,18.966666666666665,0.0,0.0,4.5,6.45,52.77777777777778
2009-08-13,74.0,4.95,18.933333333333334,0.0,0.0,15.0,3.9,47.22222222222222
2009-08-14,77.0,4.966666666666667,18.916666666666668,0.0,0.0,21.0,6.1,50.0
2009-08-15,79.0,4.983333333333333,18.9,0.0,0.0,19.0,8.8,50.0
2009-08-16,80.0,5.0,18.866666666666667,0.0,0.45,20.5,10.149999999999999,65.27777777777777
2009-08-17,77.0,5.016666666666667,18.85,0.0,0.45999999999999996,22.0,6.65,75.0
2009-08-18,74.5,5.033333333333333,18.816666666666666,0.0,0.0,27.0,8.2,59.72222222222222
2009-08-19,72.0,5.05,18.8,0.0,0.48,16.0,8.45,69.44444444444444
2009-08-20,71.5,5.066666666666666,18.766666666666666,0.0,0.095,23.0,12.6,70.83333333333334
2009-08-21,66.5,5.083333333333333,18.75,0.0,0.10500000000000001,27.0,11.95,76.38888888888889
2009-08-22,63.5,5.1,18.716666666666665,0.0,0.0,18.5,9.9,68.05555555555556
2009-08-23,65.5,5.133333333333334,18.7,0.0,0.0,3.5,7.0,68.05555555555556
2009-08-24,67.5,5.15,18.666666666666668,0.0,0.0,21.0,5.4,69.44444444444444
2009-08-25,71.5,5.166666666666667,18.65,0.0,0.0,21.0,8.899999999999999,70.83333333333334
2009-08-26,68.0,5.183333333333334,18.616666666666667,0.0,0.7350000000000001,2.0,7.55,86.11111111111111
2009-08-27,64.5,5.2,18.583333333333332,0.0,1.0699999999999998,7.5,10.35,88.88888888888889
2009-08-28,65.0,5.216666666666667,18.566666666666666,0.0,0.25,2.0,5.550000000000001,88.88888888888889
2009-08-29,63.0,5.233333333333333,18.533333333333335,0.0,0.015,31.0,11.45,68.05555555555556
2009-08-30,59.0,5.25,18.516666666666666,0.0,0.0005,1.0,9.9,66.66666666666667
2009-08-31,58.5,5.266666666666667,18.483333333333334,0.0,0.0,3.5,6.4,59.72222222222222
2009-09-01,60.5,5.283333333333333,18.45,0.0,0.0,5.0,3.45,65.27777777777777
2009-09-02,62.5,5.3,18.433333333333334,0.0,0.0,7.0,4.5,66.66666666666667
2009-09-03,66.0,5.316666666666666,18.4,0.0,0.0,5.5,5.95,68.05555555555556
2009-09-04,66.0,5.333333333333333,18.366666666666667,0.0,0.0,4.0,4.25,68.05555555555556
2009-09-05,67.0,5.35,18.35,0.0,0.0,5.0,5.55,72.22222222222223
2009-09-06,70.5,5.366666666666666,18.316666666666666,0.0,0.0155,6.5,5.949999999999999,68.05555555555556
2009-09-07,69.0,5.383333333333334,18.283333333333335,0.0,0.0,3.5,5.45,72.22222222222223
2009-09-08,69.5,5.4,18.25,0.0,0.0,3.5,7.65,76.38888888888889
2009-09-09,72.5,5.416666666666667,18.233333333333334,0.0,0.0,6.5,7.050000000000001,73.61111111111111
2009-09-10,73.0,5.433333333333334,18.2,0.0,0.0,6.5,7.05,69.44444444444444
2009-09-11,71.0,5.45,18.166666666666668,0.0,0.0,7.5,6.15,66.66666666666667
2009-09-12,69.5,5.466666666666667,18.15,0.0,0.0,4.5,4.65,75.0
2009-09-13,68.5,5.483333333333333,18.116666666666667,0.0,0.005,7.0,3.6,61.111111111111114
2009-09-14,71.5,5.5,18.083333333333332,0.0,0.0,23.0,2.4000000000000004,55.55555555555556
2009-09-15,73.0,5.516666666666667,18.05,0.0,0.0,2.0,7.25,59.72222222222222
2009-09-16,66.0,5.533333333333333,18.0,0.0,0.0,5.5,12.4,66.66666666666667
2009-09-17,62.0,5.55,17.966666666666665,0.0,0.0,6.5,4.800000000000001,70.83333333333334
2009-09-18,65.5,5.583333333333333,17.933333333333334,0.0,0.0,2.5,6.550000000000001,70.83333333333334
2009-09-19,66.5,5.6,17.916666666666668,0.0,0.0,10.0,5.85,68.05555555555556
2009-09-20,63.5,5.616666666666667,17.883333333333333,0.0,0.595,7.5,7.6,79.16666666666667
2009-09-21,65.0,5.633333333333333,17.85,0.0,0.001,23.0,5.05,84.72222222222223
2009-09-22,69.0,5.65,17.816666666666666,0.0,0.02,17.5,7.5,88.88888888888889
2009-09-23,69.0,5.666666666666667,17.8,0.0,0.0,31.5,4.35,81.94444444444444
2009-09-24,68.5,5.683333333333334,17.766666666666666,0.0,0.0,6.5,4.550000000000001,83.33333333333334
2009-09-25,65.0,5.7,17.733333333333334,0.0,0.09,11.0,6.8,77.77777777777777
2009-09-26,61.5,5.716666666666667,17.7,0.0,0.0005,26.5,4.6,84.72222222222223
2009-09-27,63.0,5.733333333333333,17.683333333333334,0.0,0.27999999999999997,22.5,10.2,72.22222222222223
2009-09-28,56.5,5.75,17.65,0.0,0.0055,28.5,20.45,59.72222222222222
2009-09-29,53.5,5.766666666666667,17.616666666666667,0.0,0.0005,33.0,10.25,68.05555555555556
2009-09-30,55.0,5.783333333333333,17.583333333333332,0.0,0.0,3.0,6.9,61.111111111111114
2009-10-01,51.0,5.8,17.566666666666666,0.0,0.74,13.0,9.1,86.11111111111111
2009-10-02,52.0,5.816666666666666,17.533333333333335,0.0,0.19,21.5,11.8,83.33333333333334
2009-10-03,52.5,5.833333333333333,17.5,0.0,0.07,26.0,8.600000000000001,84.72222222222223
2009-10-04,53.0,5.866666666666667,17.483333333333334,0.0,0.0005,27.5,9.25,70.83333333333334
2009-10-05,52.5,5.883333333333333,17.45,0.0,0.0,8.5,4.95,70.83333333333334
2009-10-06,55.5,5.9,17.416666666666668,0.0,0.04,24.0,15.0,75.0
2009-10-07,53.0,5.916666666666667,17.4,0.0,0.0,26.0,10.45,61.111111111111114
2009-10-08,50.0,5.933333333333334,17.366666666666667,0.0,0.13,20.5,5.199999999999999,88.88888888888889
2009-10-09,46.0,5.95,17.333333333333332,0.0,0.445,34.5,10.1,93.05555555555556
2009-10-10,40.5,5.966666666666667,17.316666666666666,0.0,0.0,28.5,7.949999999999999,70.83333333333334
2009-10-11,37.0,5.983333333333333,17.283333333333335,0.0,0.0,17.0,4.9,59.72222222222222
2009-10-12,45.5,6.0,17.25,0.0,0.0105,21.5,3.65,70.83333333333334
2009-10-13,41.5,6.033333333333333,17.233333333333334,0.0,0.0,1.5,10.65,73.61111111111111
2009-10-14,45.0,6.05,17.2,0.0,0.03,9.5,11.35,75.0
2009-10-15,43.0,6.066666666666666,17.183333333333334,0.0,0.31,6.5,9.55,86.11111111111111
2009-10-16,42.5,6.083333333333333,17.15,0.001,0.06,35.0,8.149999999999999,81.94444444444444
2009-10-17,45.0,6.1,17.116666666666667,0.0,0.0055,34.5,7.949999999999999,68.05555555555556
2009-10-18,42.5,6.116666666666666,17.1,0.0,0.0,21.0,6.550000000000001,73.61111111111111
2009-10-19,55.0,6.133333333333334,17.066666666666666,0.0,0.0,21.0,11.15,59.72222222222222
2009-10-20,56.5,6.166666666666667,17.05,0.0,0.04,19.0,6.35,75.0
2009-10-21,62.5,6.183333333333334,17.016666666666666,0.0,0.0055,21.0,11.35,68.05555555555556
2009-10-22,53.5,6.2,17.0,0.0,0.935,5.5,13.1,86.11111111111111
2009-10-23,52.5,6.216666666666667,16.966666666666665,0.0,1.09,18.5,15.8,91.66666666666667
2009-10-24,44.0,6.233333333333333,16.95,0.0,0.045,26.0,9.600000000000001,80.55555555555556
2009-10-25,53.5,6.266666666666667,16.933333333333334,0.0,0.255,19.0,7.1,73.61111111111111
2009-10-26,52.5,6.283333333333333,16.9,0.0,0.12,21.0,7.15,86.11111111111111
2009-10-27,49.0,6.3,16.883333333333333,0.0,0.11,5.0,6.75,90.27777777777777
2009-10-28,54.0,6.316666666666666,16.85,0.0,0.0,13.5,3.65,86.11111111111111
2009-10-29,54.0,6.333333333333333,16.833333333333332,0.0,0.825,14.0,12.05,88.88888888888889
2009-10-30,57.5,6.366666666666666,16.816666666666666,0.0,0.98,20.5,17.65,88.88888888888889
2009-10-31,41.5,6.383333333333334,16.783333333333335,0.0,0.0055,26.0,12.65,70.83333333333334
2010-05-01,65.0,4.8,18.816666666666666,0.0,0.06,21.5,8.75,68.05555555555556
2010-05-02,61.0,4.783333333333333,18.833333333333332,0.0,0.62,25.5,6.5,75.0
2010-05-03,61.5,4.766666666666667,18.85,0.0,0.0,25.0,9.45,54.16666666666667
2010-05-04,66.0,4.733333333333333,18.866666666666667,0.0,0.0,21.0,13.399999999999999,37.5
2010-05-05,64.5,4.716666666666667,18.883333333333333,0.0,0.001,27.0,12.45,23.611111111111114
2010-05-06,54.5,4.7,18.916666666666668,0.0,0.030000000000000002,4.5,9.6,56.94444444444444
2010-05-07,52.5,4.683333333333334,18.933333333333334,0.0,0.73,32.5,13.5,81.94444444444444
2010-05-08,46.0,4.65,18.95,0.0,0.05,29.5,14.8,69.44444444444444
2010-05-09,47.5,4.633333333333333,18.966666666666665,0.0,0.0,20.5,6.15,48.611111111111114
2010-05-10,50.5,4.616666666666667,18.983333333333334,0.0,0.001,11.5,13.6,43.05555555555556
2010-05-11,50.0,4.6,19.0,0.0,0.845,10.5,10.15,88.88888888888889
2010-05-12,49.0,4.583333333333333,19.016666666666666,0.0,0.13,6.0,10.2,88.88888888888889
